LKPTAB_NAME,LKPTAB_FIELD_POSITION,LKPTAB_FIELD_NAME,LKPTAB_FIELD_DATATYPE,LKPTAB_FIELD_LENGTH,LKPTAB_FIELD_DESC,LKPTAB_KEY_IND,LKPTAB_MAINKEY_IND,CHKTAB_NAME,CHKTAB_FIELD_NAME,CHKTAB_KEY_IND,TXTTAB_NAME,TXTTAB_FIELD_NAME,TXTTAB_LANG_FIELD,TXTTAB_KEY_IND,DOMAIN,FLAG,CHK_TAB_CONDITIONS,TXT_TAB_CONDITIONS,STATUS,PACKAGE,COMMENTS,RELEASED_ON
LKP_FILTER_2,5,DI_TIMESTAMP,,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.09.29 09:41:50
LKP_FINANC_DOC_NO,1,LEGACY_FINANC_DOC_NO,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FINANC_DOC_NO,2,FINANC_DOC_NO,11,10,,X,X,AKKP,LCNUM,X,,,,,,K01,,,R,ERP,noTXTTAB_KEY_IND,2010.08.01 12:00:00
LKP_FINANC_DOC_NO,3,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FISCAL_YEAR_VARIANTS,1,LEGACY_FISCAL_YEAR_VARIANT,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FISCAL_YEAR_VARIANTS,2,FISCAL_YEAR_VARIANT,11,2,,X,X,T009,PERIV,X,T009T,PERIV,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FISCAL_YEAR_VARIANTS,3,FISCAL_YEAR_VARIANT_TXT_GBL,11,30,,,,,,,T009T,LTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FISCAL_YEAR_VARIANTS,4,FISCAL_YEAR_VARIANT_TXT_LCL,11,30,,,,,,,T009T,LTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FISCAL_YEAR_VARIANTS,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FOREIGN_TRADE_PROCEDURE,1,LEGACY_PROCEDURE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FOREIGN_TRADE_PROCEDURE,2,COUNTRY_KEY,11,3,,X,,T616,LAND1,X,T616T,LAND1,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FOREIGN_TRADE_PROCEDURE,3,PROCEDURE_,11,8,,X,X,T616,EXPRF,X,T616T,EXPRF,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_FOREIGN_TRADE_PROCEDURE,4,PROCEDURE_TXT_GBL,11,60,,,,,,,T616T,BEZEI,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FOREIGN_TRADE_PROCEDURE,5,PROCEDURE_TXT_LCL,11,60,,,,,,,T616T,BEZEI,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FOREIGN_TRADE_PROCEDURE,6,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS,1,LEGACY_FORM_OF_ADDRESS_KEY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS,2,FORM_OF_ADDRESS_KEY,11,1,,X,X,T522G,ANRED,X,T522T,ANRED,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS,3,FORM_OF_ADDRESS_KEY_TXT_GBL,11,20,,,,,,,T522T,ANRLT,SPRSL,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS,4,FORM_OF_ADDRESS_KEY_TXT_LCL,11,20,,,,,,,T522T,ANRLT,SPRSL,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS_KEY,1,LEGACY_FORM_OF_ADDRESS_KEY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM/ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS_KEY,2,FORM_OF_ADDRESS_KEY,11,4,,X,X,TSAD3,TITLE,X,TSAD3T,TITLE,,X,,K01,,,R,CRM/ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS_KEY,3,FORM_OF_ADDRESS_KEY_TXT_GBL,11,30,,,,,,,TSAD3T,TITLE_MEDI,LANGU,,,TEXT_GLOBAL,,,R,CRM/ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS_KEY,4,FORM_OF_ADDRESS_KEY_TXT_LCL,11,30,,,,,,,TSAD3T,TITLE_MEDI,LANGU,,,TEXT_LOCAL,,,R,CRM/ERP,,2010.08.01 12:00:00
LKP_FORMS_OF_ADDRESS_KEY,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM/ERP,,2010.08.01 12:00:00
LKP_FORMULA,1,LEGACY_FORMULA_KEY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,2,FORMULA_KEY,11,6,,X,X,TC25,IDENT,X,TC25T,IDENT,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,3,FORMULA1,11,70,,,,TC25,FTEXT,,,,,,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,4,FORMULA2,11,70,,,,TC25,FTEXT2,,,,,,,K03,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,5,FORMULA3,11,70,,,,TC25,FTEXT3,,,,,,,K04,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,6,CODING_GENERATED,11,1,,,,TC25,GENER,,,,,,,K05,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,7,ALLOWED_FOR_COSTING,11,1,,,,TC25,VKALK,,,,,,,K06,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,8,WKCTR_FOR_RQMTS,11,1,,,,TC25,VKAPA,,,,,,,K07,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,9,PRT_ALLOWED_4_REQMNTS,11,1,,,,TC25,VKAPF,,,,,,,K08,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,10,ALLOWED_FOR_SCHEDULING,11,1,,,,TC25,VTERM,,,,,,,K09,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,11,FORMULA_KEY_TXT_GBL,11,20,,,,,,,TC25T,TXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,12,FORMULA_KEY_TXT_LCL,11,20,,,,,,,TC25T,TXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FORMULA,13,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FORWARD_AGENT_FREIGHT_GRP,1,LEGACY_CAR_FREIGHT_GRP,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FORWARD_AGENT_FREIGHT_GRP,2,CAR_FREIGHT_GRP,11,4,,X,X,TSFG,SFRGR,X,TSFGT,SFRGR,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FORWARD_AGENT_FREIGHT_GRP,3,CAR_FREIGHT_GRP_TXT_GBL,11,20,,,,,,,TSFGT,BEZEI,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FORWARD_AGENT_FREIGHT_GRP,4,CAR_FREIGHT_GRP_TXT_LCL,11,20,,,,,,,TSFGT,BEZEI,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FORWARD_AGENT_FREIGHT_GRP,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FRACTION_CALC,1,LEGACY_FRACTION_CALC,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FRACTION_CALC,2,FRACTION_CALC,11,2,,X,X,TQ72,ANTVERF,X,TQ72T,ANTVERF,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FRACTION_CALC,3,FRACTION_CALC_TXT_GBL,11,40,,,,,,,TQ72T,KURZTEXT,SPRACHE,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FRACTION_CALC,4,FRACTION_CALC_TXT_LCL,11,40,,,,,,,TQ72T,KURZTEXT,SPRACHE,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FRACTION_CALC,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_AREA,1,LEGACY_FUNCTIONAL_AREA,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_AREA,2,FUNCTIONAL_AREA,11,16,,X,X,TFKB,FKBER,X,TFKBT,FKBER,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_AREA,3,FUNCTIONAL_AREA_TXT_GBL,11,25,,,,,,,TFKBT,FKBTX,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_AREA,4,FUNCTIONAL_AREA_TXT_LCL,11,25,,,,,,,TFKBT,FKBTX,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_AREA,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_LOCATION,1,LEGACY_FUNCTIONAL_LOCATION,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_LOCATION,2,FUNCTIONAL_LOCATION,11,30,,X,X,IFLOT,TPLNR,X,IFLOTX,TPLNR,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_LOCATION,3,FUNCTIONAL_LOCATION_TXT_GBL,11,40,,,,,,,IFLOTX,PLTXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_LOCATION,4,FUNCTIONAL_LOCATION_TXT_LCL,11,40,,,,,,,IFLOTX,PLTXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCTIONAL_LOCATION,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_CATEGORY,1,LEGACY_FUNCTLOCCAT,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_CATEGORY,2,FUNCTLOCCAT,11,1,,X,X,T370F,FLTYP,X,T370F_T,FLTYP,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_CATEGORY,3,FUNCTLOCCAT_TXT_GBL,11,30,,,,,,,T370F_T,TYPTX,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_CATEGORY,4,FUNCTLOCCAT_TXT_LCL,11,30,,,,,,,T370F_T,TYPTX,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_CATEGORY,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_STRUC_IND,1,LEGACY_STRINDICATOR,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_STRUC_IND,2,STRINDICATOR,11,5,,X,X,T370S,TPLKZ,X,T370S_T,TPLKZ,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_STRUC_IND,3,STRINDICATOR_TXT_GBL,11,40,,,,,,,T370S_T,TPLXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_STRUC_IND,4,STRINDICATOR_TXT_LCL,11,40,,,,,,,T370S_T,TPLXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNCT_LOC_STRUC_IND,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNDS_CENTER_MASTER_RECORD,1,LEGACY_FUNDS_CENTER,201,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNDS_CENTER_MASTER_RECORD,2,FM_AREA,201,4,,X,,FMFCTR,FIKRS,X,FMFCTRT,FIKRS,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNDS_CENTER_MASTER_RECORD,3,FUNDS_CENTER,201,16,,X,X,FMFCTR,FICTR,X,FMFCTRT,FICTR,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNDS_CENTER_MASTER_RECORD,4,FM_VALID_TO_DATE,201,8,,X,,FMFCTR,DATBIS,X,FMFCTRT,DATBIS,,X,,K03,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNDS_CENTER_MASTER_RECORD,5,FUNDS_CENTER_TXT_GBL,201,40,,,,,,,FMFCTRT,BESCHR,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNDS_CENTER_MASTER_RECORD,6,FUNDS_CENTER_TXT_LCL,201,40,,,,,,,FMFCTRT,BESCHR,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_FUNDS_CENTER_MASTER_RECORD,7,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_GENERAL_LEDGER_ACCOUNT,1,LEGACY_GL_ACCOUNT_NUMBER,201,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_GENERAL_LEDGER_ACCOUNT,2,GL_ACCOUNT_NUMBER,201,10,,X,X,SKA1,SAKNR,X,SKAT,SAKNR,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_GENERAL_LEDGER_ACCOUNT,3,CHART_OF_ACCOUNTS,201,4,,X,,SKA1,KTOPL,X,SKAT,KTOPL,,X,,K02,( KTOPL in ( 'G_ChartOfAccounts' ) ),( KTOPL in ( 'G_ChartOfAccounts' ) ),R,ERP,,2010.08.01 12:00:00
LKP_GENERAL_LEDGER_ACCOUNT,4,GL_ACCOUNT_NUMBER_TXT_GBL,201,50,,,,,,,SKAT,TXT50,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GENERAL_LEDGER_ACCOUNT,5,GL_ACCOUNT_NUMBER_TXT_LCL,201,50,,,,,,,SKAT,TXT50,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GENERAL_LEDGER_ACCOUNT,6,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_COMPANY_DATA,1,LEGACY_COMPANY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_COMPANY_DATA,2,COMPANY,11,6,,X,X,T880,RCOMP,X,T880,RCOMP,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_COMPANY_DATA,3,COMPANY_TXT_GBL,11,30,,,,,,,T880,NAME1,,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_COMPANY_DATA,4,COMPANY_TXT_LCL,11,30,,,,,,,T880,NAME1,,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_COMPANY_DATA,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_VALUATION_TYPES,1,LEGACY_VALUATION_TYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_VALUATION_TYPES,2,VALUATION_TYPE,11,10,,X,X,T149D,BWTAR,X,T149D,BWTAR,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_VALUATION_TYPES,3,VALUATION_TYPE_TXT_GBL,11,20,,,,,,,T149D,BWTAR,,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_VALUATION_TYPES,4,VALUATION_TYPE_TXT_LCL,11,20,,,,,,,T149D,BWTAR,,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GLOBAL_VALUATION_TYPES,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_GRANT_MASTER,1,LEGACY_GRANT_MASTER,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_GRANT_MASTER,2,GRANT_MASTER,11,20,,X,X,GMGR,GRANT_NBR,X,GMGRTEXTS,GRANT_NBR,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_GRANT_MASTER,3,GRANT_MASTER_SHORT_TXT_GBL,11,20,,,,,,,GMGRTEXTS,SHORT_DESC,LANGUAGE,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GRANT_MASTER,4,GRANT_MASTER_SHORT_TXT_LCL,11,20,,,,,,,GMGRTEXTS,SHORT_DESC,LANGUAGE,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GRANT_MASTER,7,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_AUTO_PAY,1,LEGACY_GROUPING_KEY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_AUTO_PAY,2,GROUPING_KEY,11,2,,X,X,TZGR,ZGRUP,X,TZGRT,ZGRUP,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_AUTO_PAY,3,GROUPING_KEY_TXT_GBL,11,30,,,,,,,TZGRT,TTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_AUTO_PAY,4,GROUPING_KEY_TXT_LCL,11,30,,,,,,,TZGRT,TTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_AUTO_PAY,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_DUNN_NOTICES,1,LEGACY_GROUPING_KEY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_DUNN_NOTICES,2,GROUPING_KEY,11,2,,X,X,T047R,MGRUP,X,T047S,MGRUP,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_DUNN_NOTICES,3,GROUPING_KEY_TXT_GBL,11,50,,,,,,,T047S,TEXT1,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_DUNN_NOTICES,4,GROUPING_KEY_TXT_LCL,11,50,,,,,,,T047S,TEXT1,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GROUPING_KEY_DUNN_NOTICES,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_GRP_REFERENCE_RQT_PROC,1,LEGACY_REF_PROCEDURE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_GRP_REFERENCE_RQT_PROC,2,REF_PROCEDURE,11,4,,X,X,TVGRPS,SCHEME,X,TVGRPT,SCHEME,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_GRP_REFERENCE_RQT_PROC,3,REF_PROCEDURE_TXT_GBL,11,40,,,,,,,TVGRPT,BEZEI,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GRP_REFERENCE_RQT_PROC,4,REF_PROCEDURE_TXT_LCL,11,40,,,,,,,TVGRPT,BEZEI,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_GRP_REFERENCE_RQT_PROC,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_INDICATOR,1,LEGACY_HANDLING_INDICATOR,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_INDICATOR,2,HANDLING_INDICATOR,11,4,,X,X,THNDLCD,HNDLCODE,X,THNDLCDT,HNDLCODE,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_INDICATOR,3,HANDLING_INDICATOR_TXT_GBL,11,40,,,,,,,THNDLCDT,TEXT,LANGU,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_INDICATOR,4,HANDLING_INDICATOR_TXT_LCL,11,40,,,,,,,THNDLCDT,TEXT,LANGU,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_INDICATOR,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_UNIT_TYPES,1,LEGACY_HANDLING_UNIT_TYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_UNIT_TYPES,2,HANDLING_UNIT_TYPE,11,4,,X,X,THUTYP,HUTYP,X,THUTYPT,HUTYP,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_UNIT_TYPES,3,HANDLING_UNIT_TYPE_TXT_GBL,11,40,,,,,,,THUTYPT,TEXT,LANGU,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_UNIT_TYPES,4,HANDLING_UNIT_TYPE_TXT_LCL,11,40,,,,,,,THUTYPT,TEXT,LANGU,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HANDLING_UNIT_TYPES,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_HAZARDOUS_MATERIALS,1,LEGACY_HAZ_MATL_NO,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_HAZARDOUS_MATERIALS,2,HAZ_MATL_NO,11,18,,X,X,MGEF,STOFF,X,MGEF,STOFF,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_HAZARDOUS_MATERIALS,3,REGION_CODE,11,3,,X,,MGEF,REGKZ,X,MGEF,REGKZ,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_HAZARDOUS_MATERIALS,4,HAZ_MATL_NO_TXT_GBL,11,40,,,,,,,MGEF,STOFT,,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HAZARDOUS_MATERIALS,5,HAZ_MATL_NO_TXT_LCL,11,40,,,,,,,MGEF,STOFT,,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HAZARDOUS_MATERIALS,6,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANKS,1,LEGACY_HOUSE_BANKS,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANKS,2,COMPANY_CODE,11,4,,X,,T012,BUKRS,X,T012T,BUKRS,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANKS,3,HOUSE_BANKS,11,5,,X,X,T012,HBKID,X,T012T,HBKID,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANKS,4,HOUSE_BANKS_TXT_GBL,11,50,,,,,,,T012T,TEXT1,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANKS,5,HOUSE_BANKS_TXT_LCL,11,50,,,,,,,T012T,TEXT1,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANKS,6,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANK_ACCOUNTS,1,LEGACY_HOUSE_BANK_ACCOUNTS,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANK_ACCOUNTS,2,COMPANY_CODE,11,4,,X,,T012K,BUKRS,X,T012T,BUKRS,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANK_ACCOUNTS,3,HOUSE_BANK,11,5,,X,,T012K,HBKID,X,T012T,HBKID,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANK_ACCOUNTS,4,HOUSE_BANK_ACCOUNTS,11,5,,X,X,T012K,HKTID,X,T012T,HKTID,,X,,K03,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANK_ACCOUNTS,5,HOUSE_BANK_ACCOUNTS_TXT_GBL,11,50,,,,,,,T012T,TEXT1,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANK_ACCOUNTS,6,HOUSE_BANK_ACCOUNTS_TXT_LCL,11,50,,,,,,,T012T,TEXT1,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_HOUSE_BANK_ACCOUNTS,7,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ID_TYPE,1,LEGACY_IDENTIFICATION_TYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2014.11.04 14:28:49
LKP_ID_TYPE,2,IDENTIFICATION_TYPE,11,6,Identification Type,X,X,TB039A,TYPE,X,TB039B,TYPE,,X,,K01,,,R,ERP,,2014.11.04 14:28:49
LKP_ID_TYPE,3,IDENTIFICATION_TYPE_TXT_GBL,11,40,,,,,,,TB039B,TEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2014.11.04 14:28:49
LKP_ID_TYPE,4,IDENTIFICATION_TYPE_TXT_LCL,11,40,,,,,,,TB039B,TEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2014.11.04 14:28:49
LKP_ID_TYPE,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2014.11.04 14:28:49
