LEGACY_REGION	REGION	COUNTRY	REGION_TXT_GBL	REGION_TXT_LCL	DI_TIMESTAMP										
36	36	VN	Ninh Thuận	Ninh Thuan	2018.06.19 05:33:47										
37	37	BD	Magura	Magura	2018.06.19 05:33:47										
37	37	DZ	Tindouf	Tindouf	2018.06.19 05:33:47										
37	37	EE	Harju	Harju	2018.06.19 05:33:47										
37	37	ES	Salamanca	Salamanca	2018.06.19 05:33:47										
37	37	FR	Indre-et-Loire	Indre-et-Loire	2018.06.19 05:33:47										
37	37	JP	Kagawa	Kagawa	2018.06.19 05:33:47										
37	37	KE	Samburu	Samburu	2018.06.19 05:33:47										
37	37	MT	Nadur	Nadur	2018.06.19 05:33:47										
37	37	RU	The Ivanovo Area	Region Iwanowo	2018.06.19 05:33:47										
37	37	TH	Amnat Charoen	Amnat Charoen	2018.06.19 05:33:47										
37	37	TR	Kastamonu	Kastamonu	2018.06.19 05:33:47										
37	37	VN	Tây Ninh	Tay Ninh	2018.06.19 05:33:47										
38	38	BD	Moulvibazar	Moulvibazar	2018.06.19 05:33:47										
38	38	DZ	Tissemsilt	Tissemsilt	2018.06.19 05:33:47										
38	38	ES	Sta. Cruz Tenerife	Sta. Cruz Tenerife	2018.06.19 05:33:47										
38	38	FR	Isere	Isere	2018.06.19 05:33:47										
38	38	JP	Ehime	Ehime	2018.06.19 05:33:47										
38	38	KE	Siaya	Siaya	2018.06.19 05:33:47										
38	38	MT	Naxxar	Naxxar	2018.06.19 05:33:47										
38	38	RU	The Irkutsk Area	Region Irkutsk	2018.06.19 05:33:47										
38	38	TH	Bueng Kan	Bueng Kan	2018.06.19 05:33:47										
38	38	TR	Kayseri	Kayseri	2018.06.19 05:33:47										
39	39	BD	Meherpur	Meherpur	2018.06.19 05:33:47										
39	39	DZ	El Oued	El Oued	2018.06.19 05:33:47										
39	39	EE	Hiiu	Hiiu	2018.06.19 05:33:47										
39	39	ES	Cantabria	Cantabria	2018.06.19 05:33:47										
39	39	FR	Jura	Jura	2018.06.19 05:33:47										
39	39	JP	Kochi	Kochi	2018.06.19 05:33:47										
39	39	KE	Taita/Taveta	Taita/Taveta	2018.06.19 05:33:47										
39	39	MT	Paola	Paola	2018.06.19 05:33:47										
39	39	RU	The Kaliningrad Area	Region Kaliningrad	2018.06.19 05:33:47										
39	39	TH	Nong Bua Lam Phu	Nong Bua Lam Phu	2018.06.19 05:33:47										
39	39	TR	Kirklareli	Kirklareli	2018.06.19 05:33:47										
39	39	VN	Ðồng Nai	Dong Nai	2018.06.19 05:33:47										
4	4	AT	Upper Austria	Oberösterreich	2018.06.19 05:33:47										
4	4	GA	Ngounié	Ngounie	2018.06.19 05:33:47										
4	4	IS	Westfjords	Westfjords	2018.06.19 05:33:47										
4	4	KH	Kampong Chhnang	Kampong Chhnang	2018.06.19 05:33:47										
4	4	ML	Ségou	Segou	2018.06.19 05:33:47										
4	4	NE	Maradi	Maradi	2018.06.19 05:33:47										
4	4	PA	Chiriquí	Chiriquí	2018.06.19 05:33:47										
4	4	PY	Guairá	Guaira	2018.06.19 05:33:47										
40	40	BD	Narayanganj	Narayanganj	2018.06.19 05:33:47										
40	40	DZ	Khenchela	Khenchela	2018.06.19 05:33:47										
40	40	ES	Segovia	Segovia	2018.06.19 05:33:47										
40	40	FR	Landes	Landes	2018.06.19 05:33:47										
40	40	JP	Fukuoka	Fukuoka	2018.06.19 05:33:47										
40	40	KE	Tana River	Tana River	2018.06.19 05:33:47										
40	40	MT	Pembroke	Pembroke	2018.06.19 05:33:47										
40	40	PH	Calabarzon	Calabarzon	2018.06.19 05:33:47										
40	40	PT	Alentejo Litoral	Alentejo Litoral	2018.06.19 05:33:47										
40	40	RU	The Kaluga Area	Region Kaluga	2018.06.19 05:33:47										
40	40	TH	Khon Kaen	Khon Kaen	2018.06.19 05:33:47										
40	40	TR	Kirshehir	Kirsehir	2018.06.19 05:33:47										
40	40	UA	m.Sevastopil'	Sewastopol	2018.06.19 05:33:47										
40	40	VN	Bình Thuận	Binh Thuan	2018.06.19 05:33:47										
401	401	SK	Komarno	Komarno	2018.06.19 05:33:47										
402	402	SK	Levice	Levice	2018.06.19 05:33:47										
403	403	SK	Nitra	Nitra	2018.06.19 05:33:47										
404	404	SK	Nove Zamky	Nove Zamky	2018.06.19 05:33:47										
405	405	SK	Saľa	Sala	2018.06.19 05:33:47										
406	406	SK	Topoľcany	Topolcany	2018.06.19 05:33:47										
407	407	SK	Zlate Moravce	Zlate Moravce	2018.06.19 05:33:47										
41	41	BD	Netrakona	Netrakona	2018.06.19 05:33:47										
41	41	BT	Trashigang	Trashigang	2018.06.19 05:33:47										
41	41	CO	HUILA	HUILA	2018.06.19 05:33:47										
41	41	CZ	Karlovarsky	Karlsbader Region	2018.06.19 05:33:47										
41	41	DZ	Souk Ahras	Souk Ahras	2018.06.19 05:33:47										
41	41	ES	Sevilla	Sevilla	2018.06.19 05:33:47										
41	41	FR	Loir-et-Cher	Loir-et-Cher	2018.06.19 05:33:47										
41	41	JP	Saga	Saga	2018.06.19 05:33:47										
41	41	KE	Tharaka-Nithi	Tharaka-Nithi	2018.06.19 05:33:47										
41	41	KR	Gyeonggi	Gyeonggi	2018.06.19 05:33:47										
41	41	LK	Jaffna	Jaffna	2018.06.19 05:33:47										
41	41	MT	Pietà	Pieta	2018.06.19 05:33:47										
41	41	PH	Mimaropa	Mimaropa	2018.06.19 05:33:47										
41	41	PT	Alto Alentejo	Alto Alentejo	2018.06.19 05:33:47										
41	41	RU	Kamchatka Territory	Region Kamtschatka	2018.06.19 05:33:47										
41	41	TH	Udon Thani	Udon Thani	2018.06.19 05:33:47										
41	41	TN	Kairouan	Kairouan	2018.06.19 05:33:47										
41	41	TR	Kocaeli	Kocaeli	2018.06.19 05:33:47										
41	41	VN	Long An	Long An	2018.06.19 05:33:47										
42	42	BD	Narsingdi	Narsingdi	2018.06.19 05:33:47										
42	42	BT	Monggar	Monggar	2018.06.19 05:33:47										
42	42	CZ	Ustecky	Aussiger Region	2018.06.19 05:33:47										
42	42	DZ	Tipaza	Tipaza	2018.06.19 05:33:47										
42	42	ES	Soria	Soria	2018.06.19 05:33:47										
42	42	FR	Loire	Loire	2018.06.19 05:33:47										
42	42	JP	Nagasaki	Nagasaki	2018.06.19 05:33:47										
42	42	KE	Trans Nzoia	Trans-Nzoia	2018.06.19 05:33:47										
42	42	KR	Gangwon	Gangwon	2018.06.19 05:33:47										
42	42	LK	Kilinochchi	Kilinochchi	2018.06.19 05:33:47										
42	42	MT	Qala	Qala	2018.06.19 05:33:47										
42	42	PT	Alentejo Central	Alentejo Central	2018.06.19 05:33:47										
42	42	RU	The Kemerovo Area	Region Kemerowo	2018.06.19 05:33:47										
42	42	TH	Loei	Loei	2018.06.19 05:33:47										
42	42	TN	Kasserine	Kasserine	2018.06.19 05:33:47										
42	42	TR	Konya	Konya	2018.06.19 05:33:47										
43	43	BD	Narail	Narail	2018.06.19 05:33:47										
43	43	BT	Pemagatshel	Pemagatshel	2018.06.19 05:33:47										
43	43	DZ	Mila	Mila	2018.06.19 05:33:47										
43	43	ES	Tarragona	Tarragona	2018.06.19 05:33:47										
43	43	FR	Loire (Haute)	Loire (Haute)	2018.06.19 05:33:47										
43	43	JP	Kumamoto	Kumamoto	2018.06.19 05:33:47										
43	43	KE	Turkana	Turkana	2018.06.19 05:33:47										
43	43	KR	North Chungcheong	Nord-Chungcheong	2018.06.19 05:33:47										
43	43	LK	Mannar	Mannar	2018.06.19 05:33:47										
43	43	MT	Qormi	Qormi	2018.06.19 05:33:47										
43	43	PT	Baixo Alentejo	Baixo Alentejo	2018.06.19 05:33:47										
43	43	RU	The Kirov Area	Region Kirow	2018.06.19 05:33:47										
43	43	TH	Nong Khai	Nong Khai	2018.06.19 05:33:47										
43	43	TN	Sidi Bouzid	Sidi Bouzid	2018.06.19 05:33:47										
43	43	TR	Kuetahya	Kütahya	2018.06.19 05:33:47										
43	43	UA	Respublika Krim	Republik Krim	2018.06.19 05:33:47										
43	43	VN	Bà Rịa - Vũng Tàu	Ba Ria - Vung Tau	2018.06.19 05:33:47										
44	44	BD	Natore	Natore	2018.06.19 05:33:47										
44	44	BT	Lhuentse	Lhuentse	2018.06.19 05:33:47										
44	44	CO	LA GUAJIRA	LA GUAJIRA	2018.06.19 05:33:47										
44	44	DZ	Ain Defla	Ain Defla	2018.06.19 05:33:47										
44	44	EE	Ida-Viru	Ida-Viru	2018.06.19 05:33:47										
44	44	ES	Teruel	Teruel	2018.06.19 05:33:47										
44	44	FR	Loire-Atlantique	Loire-Atlantique	2018.06.19 05:33:47										
44	44	JP	Oita	Oita	2018.06.19 05:33:47										
44	44	KE	Uasin Gishu	Uasin Gishu	2018.06.19 05:33:47										
44	44	KR	South Chungcheong	Süd-Chungcheong	2018.06.19 05:33:47										
44	44	LK	Vavuniya	Vavuniya	2018.06.19 05:33:47										
44	44	MT	Qrendi	Qrendi	2018.06.19 05:33:47										
44	44	RU	The Kostroma Area	Region Kostroma	2018.06.19 05:33:47										
44	44	TH	Maha Sarakham	Maha Sarakham	2018.06.19 05:33:47										
44	44	TR	Malatya	Malatya	2018.06.19 05:33:47										
44	44	VN	An Giang	An Giang	2018.06.19 05:33:47										
45	45	BD	Chapai Nawabganj	Chapai Nawabganj	2018.06.19 05:33:47										
45	45	BT	Samdrup Jongkhar	Samdrup Jongkhar	2018.06.19 05:33:47										
45	45	DZ	Naama	Naama	2018.06.19 05:33:47										
45	45	ES	Toledo	Toledo	2018.06.19 05:33:47										
45	45	FR	Loiret	Loiret	2018.06.19 05:33:47										
45	45	JP	Miyazaki	Miyazaki	2018.06.19 05:33:47										
45	45	KE	Vihiga	Vihiga	2018.06.19 05:33:47										
45	45	KR	North Jeolla	Nord-Jeolla	2018.06.19 05:33:47										
45	45	LK	Mullaitivu	Mullaitivu	2018.06.19 05:33:47										
45	45	MT	Rabat Gozo	Rabat Gozo	2018.06.19 05:33:47										
45	45	RU	The Kurgan Area	Region Kurgan	2018.06.19 05:33:47										
45	45	TH	Roi Et	Roi Et	2018.06.19 05:33:47										
45	45	TR	Manisa	Manisa	2018.06.19 05:33:47										
45	45	VN	Ðồng Tháp	Dong Thap	2018.06.19 05:33:47										
46	46	BD	Nilphamari	Nilphamari	2018.06.19 05:33:47										
46	46	DZ	Ain Temouchent	Ain Temouchent	2018.06.19 05:33:47										
46	46	ES	Valencia	Valencia	2018.06.19 05:33:47										
46	46	FR	Lot	Lot	2018.06.19 05:33:47										
46	46	JP	Kagoshima	Kagoshima	2018.06.19 05:33:47										
46	46	KE	Wajir	Wajir	2018.06.19 05:33:47										
46	46	KR	South Jeolla	Süd-Jeolla	2018.06.19 05:33:47										
46	46	MT	Rabat Malta	Rabat Malta	2018.06.19 05:33:47										
46	46	RU	The Kursk Area	Region Kursk	2018.06.19 05:33:47										
46	46	TH	Kalasin	Kalasin	2018.06.19 05:33:47										
46	46	TR	K.Marash	Kahramanmaras	2018.06.19 05:33:47										
46	46	UA	L'vivsbka	Lwiw	2018.06.19 05:33:47										
46	46	VN	Tiền Giang	Tien Giang	2018.06.19 05:33:47										
47	47	BD	Noakhali	Noakhali	2018.06.19 05:33:47										
47	47	CO	MAGDALENA	MAGDALENA	2018.06.19 05:33:47										
47	47	DZ	Ghardaia	Ghardaia	2018.06.19 05:33:47										
47	47	ES	Valladolid	Valladolid	2018.06.19 05:33:47										
47	47	FR	Lot-et-Garonne	Lot-et-Garonne	2018.06.19 05:33:47										
47	47	JP	Okinawa	Okinawa	2018.06.19 05:33:47										
47	47	KE	West Pokot	West Pokot	2018.06.19 05:33:47										
47	47	KR	North Gyeongsang	Nord-Gyeongsang	2018.06.19 05:33:47										
47	47	MT	Safi	Safi	2018.06.19 05:33:47										
47	47	RU	The Leningrad Area	Region Leningrad	2018.06.19 05:33:47										
47	47	TH	Sakon Nakhon	Sakon Nakhon	2018.06.19 05:33:47										
47	47	TR	Mardin	Mardin	2018.06.19 05:33:47										
47	47	VN	Kiến Giang	Kien Giang	2018.06.19 05:33:47										
48	48	BD	Naogaon	Naogaon	2018.06.19 05:33:47										
48	48	DZ	Relizane	Relizane	2018.06.19 05:33:47										
48	48	ES	Vizcaya	Vizcaya	2018.06.19 05:33:47										
48	48	FR	Lozere	Lozere	2018.06.19 05:33:47										
48	48	KR	South Gyeongsang	Süd-Gyeongsang	2018.06.19 05:33:47										
48	48	MT	Saint Julian's	Saint Julian's	2018.06.19 05:33:47										
48	48	RU	The Lipetsk Area	Region Lipezk	2018.06.19 05:33:47										
48	48	TH	Nakhon Phanom	Nakhon Phanom	2018.06.19 05:33:47										
48	48	TR	Mugla	Mugla	2018.06.19 05:33:47										
48	48	UA	Mikolaivs'ka	Mykolajiw	2018.06.19 05:33:47										
49	49	BD	Pabna	Pabna	2018.06.19 05:33:47										
49	49	EE	Jõgeva	Jogeva	2018.06.19 05:33:47										
49	49	ES	Zamora	Zamora	2018.06.19 05:33:47										
49	49	FR	Maine-et-Loire	Maine-et-Loire	2018.06.19 05:33:47										
49	49	KR	Jeju	Jeju	2018.06.19 05:33:47										
49	49	MT	Saint John	Saint John	2018.06.19 05:33:47										
49	49	RU	The Magadan Area	Region Magadan	2018.06.19 05:33:47										
49	49	TH	Mukdahan	Mukdahan	2018.06.19 05:33:47										
49	49	TR	Mush	Mus	2018.06.19 05:33:47										
49	49	VN	Vĩnh Long	Vinh Long	2018.06.19 05:33:47										
5	5	AT	Salzburg	Salzburg	2018.06.19 05:33:47										
5	5	CG	Kouilou	Kouilou	2018.06.19 05:33:47										
5	5	GA	Nyanga	Nyanga	2018.06.19 05:33:47										
5	5	IS	Northwestern Region	Nordwestliche Region	2018.06.19 05:33:47										
5	5	KH	Kampong Spueu	Kampong Spueu	2018.06.19 05:33:47										
5	5	ML	Mopti	Mopti	2018.06.19 05:33:47										
5	5	NE	Tahoua	Tahoua	2018.06.19 05:33:47										
5	5	PA	Darién	Darien	2018.06.19 05:33:47										
5	5	PY	Caaguazú	Caaguazu	2018.06.19 05:33:47										
50	50	BD	Pirojpur	Pirojpur	2018.06.19 05:33:47										
50	50	CO	META	META	2018.06.19 05:33:47										
50	50	ES	Zaragoza	Zaragoza	2018.06.19 05:33:47										
50	50	FR	Manche	Manche	2018.06.19 05:33:47										
50	50	KR	Sejong	Sejong	2018.06.19 05:33:47										
50	50	MT	Saint Lawrence	Saint Lawrence	2018.06.19 05:33:47										
50	50	PT	Algarve	Algarve	2018.06.19 05:33:47										
50	50	RU	The Moscow Area	Region Moskau	2018.06.19 05:33:47										
50	50	TH	Chiang Mai	Chiang Mai	2018.06.19 05:33:47										
50	50	TR	Nevshehir	Nevsehir	2018.06.19 05:33:47										
50	50	VN	Bến Tre	Ben Tre	2018.06.19 05:33:47										
501	501	SK	Bytca	Bytca	2018.06.19 05:33:47										
502	502	SK	Cadca	Cadca	2018.06.19 05:33:47										
503	503	SK	Dolny Kubin	Dolny Kubin	2018.06.19 05:33:47										
504	504	SK	Kysucke Nove Mesto	Kysucke Nove Mesto	2018.06.19 05:33:47										
505	505	SK	Liptovsky Mikulas	Liptovsky Mikulas	2018.06.19 05:33:47										
506	506	SK	Martin	Martin	2018.06.19 05:33:47										
507	507	SK	Namestovo	Namestovo	2018.06.19 05:33:47										
508	508	SK	Ruzomberok	Ruzomberok	2018.06.19 05:33:47										
509	509	SK	Turcianske Teplice	Turcianske Teplice	2018.06.19 05:33:47										
51	51	BD	Patuakhali	Patuakhali	2018.06.19 05:33:47										
51	51	CZ	Liberecky	Reichenberger Region	2018.06.19 05:33:47										
51	51	EE	Järva	Jarva	2018.06.19 05:33:47										
51	51	ES	Ceuta	Ceuta	2018.06.19 05:33:47										
51	51	FR	Marne	Marne	2018.06.19 05:33:47										
51	51	LK	Batticaola	Batticaola	2018.06.19 05:33:47										
51	51	MT	Saint Paul's Bay	Saint Paul's Bay	2018.06.19 05:33:47										
51	51	RU	The Murmansk Area	Region Murmansk	2018.06.19 05:33:47										
51	51	TH	Lamphun	Lamphun	2018.06.19 05:33:47										
51	51	TN	Sousse	Sousse	2018.06.19 05:33:47										
51	51	TR	Nigde	Nigde	2018.06.19 05:33:47										
51	51	UA	Odes'ka	Odessa	2018.06.19 05:33:47										
51	51	VN	Trà Vinh	Tra Vinh	2018.06.19 05:33:47										
510	510	SK	Tvrdosin	Tvrdosin	2018.06.19 05:33:47										
511	511	SK	Zilina	Zilina	2018.06.19 05:33:47										
52	52	BD	Panchagarh	Panchagarh	2018.06.19 05:33:47										
52	52	CO	NARINO	NARINO	2018.06.19 05:33:47										
52	52	CZ	Kralovehradecky	Königgrätzer Region	2018.06.19 05:33:47										
52	52	ES	Melilla	Melilla	2018.06.19 05:33:47										
52	52	FR	Marne (Haute)	Marne (Haute)	2018.06.19 05:33:47										
52	52	LK	Ampara	Ampara	2018.06.19 05:33:47										
52	52	MT	Sannat	Sannat	2018.06.19 05:33:47										
52	52	RU	The Nizhniy Novgorod	Nischni Nowgorod	2018.06.19 05:33:47										
52	52	TH	Lampang	Lampang	2018.06.19 05:33:47										
52	52	TN	Monastir	Monastir	2018.06.19 05:33:47										
52	52	TR	Ordu	Ordu	2018.06.19 05:33:47										
52	52	VN	Sóc Trăng	Soc Trang	2018.06.19 05:33:47										
53	53	BD	Rajbari	Rajbari	2018.06.19 05:33:47										
53	53	CZ	Pardubicky	Pardubitzer Region	2018.06.19 05:33:47										
53	53	FR	Mayenne	Mayenne	2018.06.19 05:33:47										
53	53	LK	Trincomalee	Trincomalee	2018.06.19 05:33:47										
53	53	MT	Saint Lucia's	Santa Lucija	2018.06.19 05:33:47										
53	53	RU	The Novgorod Area	Region Nowgorod	2018.06.19 05:33:47										
53	53	TH	Uttaradit	Uttaradit	2018.06.19 05:33:47										
53	53	TN	Mahdia	Mahdia	2018.06.19 05:33:47										
53	53	TR	Rize	Rize	2018.06.19 05:33:47										
53	53	UA	Poltavs'ka	Poltawa	2018.06.19 05:33:47										
53	53	VN	Bắc Kạn	Bac Kan	2018.06.19 05:33:47										
54	54	BD	Rajshahi	Rajshahi	2018.06.19 05:33:47										
54	54	CO	NORTE SANTANDER	NORTE SANTANDER	2018.06.19 05:33:47										
54	54	FR	Meurthe-et-Moselle	Meurthe-et-Moselle	2018.06.19 05:33:47										
54	54	MT	Santa Venera	Santa Venera	2018.06.19 05:33:47										
54	54	RU	The Novosibirsk Area	Region Nowosibirsk	2018.06.19 05:33:47										
54	54	TH	Phrae	Phrae	2018.06.19 05:33:47										
54	54	TR	Sakarya	Sakarya	2018.06.19 05:33:47										
54	54	VN	Bắc Giang	Bac Giang	2018.06.19 05:33:47										
55	55	BD	Rangpur	Rangpur	2018.06.19 05:33:47										
55	55	FR	Meuse	Meuse	2018.06.19 05:33:47										
55	55	MT	Siġġiewi	Siggiewi	2018.06.19 05:33:47										
55	55	RU	The Omsk Area	Region Omsk	2018.06.19 05:33:47										
55	55	TH	Nan	Nan	2018.06.19 05:33:47										
55	55	TR	Samsun	Samsun	2018.06.19 05:33:47										
55	55	VN	Bạc Liêu	Bac Lieu	2018.06.19 05:33:47										
56	56	BD	Rangamati	Rangamati	2018.06.19 05:33:47										
56	56	FR	Morbihan	Morbihan	2018.06.19 05:33:47										
56	56	MT	Sliema	Sliema	2018.06.19 05:33:47										
56	56	RU	The Orenburg Area	Region Orenburg	2018.06.19 05:33:47										
56	56	TH	Phayao	Phayao	2018.06.19 05:33:47										
56	56	TR	Siirt	Siirt	2018.06.19 05:33:47										
56	56	UA	Rivnens'ka	Riwne	2018.06.19 05:33:47										
56	56	VN	Bắc Ninh	Bac Ninh	2018.06.19 05:33:47										
57	57	BD	Sherpur	Sherpur	2018.06.19 05:33:47										
57	57	EE	Lääne	Laane	2018.06.19 05:33:47										
57	57	FR	Moselle	Moselle	2018.06.19 05:33:47										
57	57	MT	Swieqi	Swieqi	2018.06.19 05:33:47										
57	57	RU	The Oryol Area	Region Orjol	2018.06.19 05:33:47										
57	57	TH	Chiang Rai	Chiang Rai	2018.06.19 05:33:47										
57	57	TR	Sinop	Sinop	2018.06.19 05:33:47										
57	57	VN	Bình Dương	Binh Duong	2018.06.19 05:33:47										
58	58	BD	Satkhira	Satkhira	2018.06.19 05:33:47										
58	58	FR	Nievre	Nievre	2018.06.19 05:33:47										
58	58	MT	Ta' Xbiex	Ta' Xbiex	2018.06.19 05:33:47										
58	58	RU	The Penza Area	Region Penza	2018.06.19 05:33:47										
58	58	TH	Mae Hong Son	Mae Hong Son	2018.06.19 05:33:47										
58	58	TR	Sivas	Sivas	2018.06.19 05:33:47										
58	58	VN	Bình Phước	Binh Phuoc	2018.06.19 05:33:47										
59	59	BD	Sirajganj	Sirajganj	2018.06.19 05:33:47										
59	59	EE	Lääne-Viru	Laane-Viru	2018.06.19 05:33:47										
59	59	FR	Nord	Nord	2018.06.19 05:33:47										
59	59	MT	Tarxien	Tarxien	2018.06.19 05:33:47										
59	59	RU	Perm Territory	Region Perm	2018.06.19 05:33:47										
59	59	TR	Tekirdag	Tekirdag	2018.06.19 05:33:47										
59	59	UA	Sums'ka	Sumy	2018.06.19 05:33:47										
59	59	VN	Cà Mau	Ca Mau	2018.06.19 05:33:47										
6	6	AT	Styria	Steiermark	2018.06.19 05:33:47										
6	6	GA	Ogooué-Ivindo	Ogooue-Ivindo	2018.06.19 05:33:47										
6	6	IS	Northeastern Region	Nordöstliche Region	2018.06.19 05:33:47										
6	6	KH	Kampong Thum	Kampong Thum	2018.06.19 05:33:47										
6	6	ML	Timbuktu	Timbuktu	2018.06.19 05:33:47										
6	6	NE	Tillabéri	Tillaberi	2018.06.19 05:33:47										
6	6	PA	Herrera	Herrera	2018.06.19 05:33:47										
6	6	PY	Caazapá	Caazapa	2018.06.19 05:33:47										
60	60	BD	Sylhet	Sylhet	2018.06.19 05:33:47										
60	60	FR	Oise	Oise	2018.06.19 05:33:47										
60	60	MT	Valletta	Valletta	2018.06.19 05:33:47										
60	60	PT	Reg. Aut. dos Açores	Reg. Aut. dos Acores	2018.06.19 05:33:47										
60	60	RU	The Pskov Area	Region Pskow	2018.06.19 05:33:47										
60	60	TH	Nakhon Sawan	Nakhon Sawan	2018.06.19 05:33:47										
60	60	TR	Tokat	Tokat	2018.06.19 05:33:47										
601	601	SK	Banska Bystrica	Banska Bystrica	2018.06.19 05:33:47										
602	602	SK	Banska Stiavnica	Banska Stiavnica	2018.06.19 05:33:47										
603	603	SK	Brezno	Brezno	2018.06.19 05:33:47										
604	604	SK	Detva	Detva	2018.06.19 05:33:47										
605	605	SK	Krupina	Krupina	2018.06.19 05:33:47										
606	606	SK	Lucenec	Lucenec	2018.06.19 05:33:47										
607	607	SK	Poltar	Poltar	2018.06.19 05:33:47										
608	608	SK	Revuca	Revuca	2018.06.19 05:33:47										
609	609	SK	Rimavska Sobota	Rimavska Sobota	2018.06.19 05:33:47										
61	61	BD	Sunamganj	Sunamganj	2018.06.19 05:33:47										
61	61	FR	Orne	Orne	2018.06.19 05:33:47										
61	61	LK	Kurunegala	Kurunegala	2018.06.19 05:33:47										
61	61	MT	Xagħra	Xaghra	2018.06.19 05:33:47										
61	61	RU	The Rostov Area	Region Rostow	2018.06.19 05:33:47										
61	61	TH	Uthai Thani	Uthai Thani	2018.06.19 05:33:47										
61	61	TN	Sfax	Sfax	2018.06.19 05:33:47										
61	61	TR	Trabzon	Trabzon	2018.06.19 05:33:47										
61	61	UA	Ternopil's'ka	Ternopil	2018.06.19 05:33:47										
61	61	VN	Hải Dương	Hai Duong	2018.06.19 05:33:47										
610	610	SK	Veľky Krtis	Velky Krtis	2018.06.19 05:33:47										
611	611	SK	Zvolen	Zvolen	2018.06.19 05:33:47										
612	612	SK	Zarnovica	Zarnovica	2018.06.19 05:33:47										
613	613	SK	Ziar nad Hronom	Ziar nad Hronom	2018.06.19 05:33:47										
62	62	BD	Shariatpur	Shariatpur	2018.06.19 05:33:47										
62	62	FR	Pas-de-Calais	Pas-de-Calais	2018.06.19 05:33:47										
62	62	LK	Puttalam	Puttalam	2018.06.19 05:33:47										
62	62	MT	Xewkija	Xewkija	2018.06.19 05:33:47										
62	62	RU	The Ryazan Area	Region Rjasan	2018.06.19 05:33:47										
62	62	TH	Kamphaeng Phet	Kamphaeng Phet	2018.06.19 05:33:47										
62	62	TR	Tunceli	Tunceli	2018.06.19 05:33:47										
63	63	BD	Tangail	Tangail	2018.06.19 05:33:47										
63	63	CO	QUINDIO	QUINDIO	2018.06.19 05:33:47										
63	63	CZ	Vysocina	Region Hochland	2018.06.19 05:33:47										
63	63	FR	Puy-de-Dome	Puy-de-Dôme	2018.06.19 05:33:47										
63	63	MT	Xgħajra	Xghajra	2018.06.19 05:33:47										
